TF_	TF_information	target	Target_info	interaction_type
TFAP4	TF	MUC4	Tar	Unknown
TFAP4	TF	PPP2R2B	Tar	Repression
TFAP4	TF	SALL2	Tar	Activation
TFCP2	TF	A2M	Tar	Unknown
TFCP2	TF	FGA	Tar	Unknown
TFCP2	TF	GSK3B	Tar	Unknown
TFCP2	TF	PAX6	Tar	Activation
TFCP2	TF	SPP1	Tar	Activation
TFCP2	TF	SRY	Tar	Unknown
TFCP2	TF	TF	Tar	Activation
TFCP2	TF	TYMS	Tar	Unknown
TFCP2	TF	WT1	Tar	Unknown
TFCP2L1	TF	CYP11A1	Tar	Unknown
TFDP1	TF	CAV1	Tar	Unknown
TFDP1	TF	CCNE1	Tar	Activation
TFDP1	TF	CDK1	Tar	Activation
TFDP1	TF	DHFR	Tar	Activation
TFDP1	TF	MYBL2	Tar	Activation
TFDP1	TF	NRIP1	Tar	Activation
TFDP1	TF	PCNA	Tar	Activation
TFDP1	TF	RRM1	Tar	Activation
TFDP1	TF	TP53	Tar	Repression
TFDP1	TF	TYMS	Tar	Activation
TFDP3	TF	E2F1	Tar	Unknown
TFDP3	TF	MAP1LC3B	Tar	Activation
TFEB	TF	TYR	Tar	Unknown
TFEB	TF	TYRP1	Tar	Unknown
TFPT	TF	EAF1	Tar	Unknown
TFPT	TF	EAF2	Tar	Repression
TGIF1	TF	SERPINE1	Tar	Repression
TGIF1	TF	SOX3	Tar	Repression
THRA	TF	CGA	Tar	Unknown
THRA	TF	SERPINC1	Tar	Repression
THRB	TF	CGA	Tar	Repression
THRB	TF	CGA	Tar	Unknown
THRB	TF	POR	Tar	Unknown
TIAL1	TF	PF4	Tar	Unknown
TLE3	TF	RUNX1	Tar	Repression
TLX1	TF	ALDH1A1	Tar	Unknown
TLX1	TF	FHL1	Tar	Unknown
TLX1	TF	MYC	Tar	Activation
TLX1	TF	NR4A3	Tar	Activation
TNFAIP3	TF	IRF7	Tar	Repression
TNFAIP3	TF	JUN	Tar	Repression
TNFAIP3	TF	NFKB1	Tar	Repression
TNFAIP3	TF	NFKB1	Tar	Unknown
TNFAIP3	TF	RELA	Tar	Repression
TNFAIP3	TF	RELA	Tar	Unknown
TNFAIP3	TF	SATB1	Tar	Unknown
TOB1	TF	IL2	Tar	Repression
TOP2B	TF	RUNX1	Tar	Activation
TP53	TF	ABCB1	Tar	Repression
TP53	TF	ABCB1	Tar	Unknown
TP53	TF	AFP	Tar	Repression
TP53	TF	AKT1	Tar	Repression
TP53	TF	ALKBH2	Tar	Unknown
TP53	TF	ALOX5	Tar	Unknown
TP53	TF	ANKRD1	Tar	Unknown
TP53	TF	ANTXR1	Tar	Unknown
TP53	TF	APAF1	Tar	Unknown
TP53	TF	APCS	Tar	Activation
TP53	TF	AQP3	Tar	Unknown
TP53	TF	ATF3	Tar	Activation
TP53	TF	ADGRB1	Tar	Unknown
TP53	TF	BAX	Tar	Activation
TP53	TF	BAX	Tar	Unknown
TP53	TF	BBC3	Tar	Activation
TP53	TF	BBC3	Tar	Unknown
TP53	TF	BCL2	Tar	Repression
TP53	TF	BCL2	Tar	Unknown
TP53	TF	BCL2L1	Tar	Activation
TP53	TF	BCL2L1	Tar	Repression
TP53	TF	BCL3	Tar	Repression
TP53	TF	BDKRB2	Tar	Activation
TP53	TF	BGLAP	Tar	Activation
TP53	TF	BIRC5	Tar	Repression
TP53	TF	BIRC5	Tar	Unknown
TP53	TF	BRCA1	Tar	Repression
TP53	TF	BRCA1	Tar	Unknown
TP53	TF	BRCA2	Tar	Repression
TP53	TF	BTG2	Tar	Unknown
TP53	TF	BTG3	Tar	Unknown
TP53	TF	BTS1	Tar	Unknown
TP53	TF	CABLES1	Tar	Unknown
TP53	TF	CARM1	Tar	Unknown
TP53	TF	CASP1	Tar	Unknown
TP53	TF	CASP3	Tar	Unknown
TP53	TF	CAV1	Tar	Activation
TP53	TF	CCNA1	Tar	Unknown
TP53	TF	CCNA2	Tar	Unknown
TP53	TF	CCNB1	Tar	Repression
TP53	TF	CCNB2	Tar	Repression
TP53	TF	CCND1	Tar	Repression
TP53	TF	CD82	Tar	Activation
TP53	TF	CDK1	Tar	Repression
TP53	TF	CDK1	Tar	Unknown
TP53	TF	CDK2	Tar	Repression
TP53	TF	CDK4	Tar	Unknown
TP53	TF	CDKN1A	Tar	Activation
TP53	TF	CDKN1A	Tar	Repression
TP53	TF	CDKN1A	Tar	Unknown
TP53	TF	CDKN1B	Tar	Unknown
TP53	TF	CHEK1	Tar	Repression
TP53	TF	CHEK1	Tar	Unknown
TP53	TF	CHEK2	Tar	Repression
TP53	TF	CHUK	Tar	Repression
TP53	TF	CKM	Tar	Activation
TP53	TF	CRYAB	Tar	Activation
TP53	TF	CTNNB1	Tar	Repression
TP53	TF	CTSD	Tar	Activation
TP53	TF	CYFIP2	Tar	Unknown
TP53	TF	DDB1	Tar	Activation
TP53	TF	DDB1	Tar	Repression
TP53	TF	DDB2	Tar	Activation
TP53	TF	DDB2	Tar	Unknown
TP53	TF	DKK1	Tar	Unknown
TP53	TF	DNMT1	Tar	Activation
TP53	TF	DNMT1	Tar	Repression
TP53	TF	DNMT1	Tar	Unknown
TP53	TF	DUSP1	Tar	Activation
TP53	TF	E2F1	Tar	Repression
TP53	TF	E2F3	Tar	Repression
TP53	TF	E2F7	Tar	Activation
TP53	TF	EGFR	Tar	Activation
TP53	TF	EGR1	Tar	Unknown
TP53	TF	ELF4	Tar	Unknown
TP53	TF	EPHA2	Tar	Activation
TP53	TF	ESR1	Tar	Unknown
TP53	TF	EZH2	Tar	Activation
TP53	TF	EZH2	Tar	Repression
TP53	TF	FAS	Tar	Activation
TP53	TF	FAS	Tar	Unknown
TP53	TF	FDXR	Tar	Unknown
TP53	TF	FGF2	Tar	Repression
TP53	TF	FLT1	Tar	Activation
TP53	TF	FLT1	Tar	Unknown
TP53	TF	FOXM1	Tar	Repression
TP53	TF	FOXO3	Tar	Unknown
TP53	TF	FRMD5	Tar	Unknown
TP53	TF	FUS	Tar	Unknown
TP53	TF	GADD45A	Tar	Activation
TP53	TF	GADD45A	Tar	Repression
TP53	TF	GADD45A	Tar	Unknown
TP53	TF	GC	Tar	Unknown
TP53	TF	GDF15	Tar	Activation
TP53	TF	GDF15	Tar	Unknown
TP53	TF	GLI2	Tar	Unknown
TP53	TF	GML	Tar	Activation
TP53	TF	GPNMB	Tar	Unknown
TP53	TF	GSTP1	Tar	Activation
TP53	TF	HIPK2	Tar	Activation
TP53	TF	HNF4A	Tar	Repression
TP53	TF	HRAS	Tar	Unknown
TP53	TF	HSF1	Tar	Unknown
TP53	TF	HSP90AB1	Tar	Repression
TP53	TF	ID1	Tar	Unknown
TP53	TF	ID2	Tar	Unknown
TP53	TF	IER3	Tar	Unknown
TP53	TF	IFI16	Tar	Activation
TP53	TF	IFI16	Tar	Unknown
TP53	TF	IGF1R	Tar	Repression
TP53	TF	IGF1R	Tar	Unknown
TP53	TF	IGFBP3	Tar	Activation
TP53	TF	ING1	Tar	Unknown
TP53	TF	IPO7	Tar	Repression
TP53	TF	KLF2	Tar	Repression
TP53	TF	MAD1L1	Tar	Repression
TP53	TF	MAP4	Tar	Repression
TP53	TF	MCL1	Tar	Repression
TP53	TF	MCM7	Tar	Repression
TP53	TF	MDM2	Tar	Activation
TP53	TF	MDM2	Tar	Unknown
TP53	TF	MDM4	Tar	Unknown
TP53	TF	MET	Tar	Repression
TP53	TF	MGMT	Tar	Repression
TP53	TF	MGMT	Tar	Unknown
TP53	TF	MKI67	Tar	Unknown
TP53	TF	MMP1	Tar	Repression
TP53	TF	MMP2	Tar	Activation
TP53	TF	MMP2	Tar	Unknown
TP53	TF	MUC2	Tar	Activation
TP53	TF	MYC	Tar	Repression
TP53	TF	MYC	Tar	Unknown
TP53	TF	NFKB1	Tar	Unknown
TP53	TF	NKX3-1	Tar	Repression
TP53	TF	NLRC4	Tar	Activation
TP53	TF	NME1	Tar	Unknown
TP53	TF	OGG1	Tar	Activation
TP53	TF	PAX5	Tar	Activation
TP53	TF	PDGFRB	Tar	Activation
TP53	TF	PERP	Tar	Repression
TP53	TF	PERP	Tar	Unknown
TP53	TF	PIAS3	Tar	Repression
TP53	TF	PLAGL1	Tar	Unknown
TP53	TF	PLK1	Tar	Unknown
TP53	TF	PLK3	Tar	Unknown
TP53	TF	PMAIP1	Tar	Activation
TP53	TF	PMAIP1	Tar	Unknown
TP53	TF	PML	Tar	Activation
TP53	TF	POLD1	Tar	Unknown
TP53	TF	PPARGC1A	Tar	Unknown
TP53	TF	PTPA	Tar	Repression
TP53	TF	PRC1	Tar	Repression
TP53	TF	PRG3	Tar	Unknown
TP53	TF	PRKAB1	Tar	Unknown
TP53	TF	PTEN	Tar	Repression
TP53	TF	PTEN	Tar	Unknown
TP53	TF	PTPN13	Tar	Unknown
TP53	TF	PTTG1	Tar	Activation
TP53	TF	PTTG1	Tar	Repression
TP53	TF	RAD51B	Tar	Unknown
TP53	TF	RASSF1	Tar	Repression
TP53	TF	RB1	Tar	Unknown
TP53	TF	RECQL4	Tar	Activation
TP53	TF	REEP5	Tar	Repression
TP53	TF	RELA	Tar	Unknown
TP53	TF	RRM2B	Tar	Unknown
TP53	TF	S100B	Tar	Activation
TP53	TF	SFN	Tar	Activation
TP53	TF	SIAH1	Tar	Unknown
TP53	TF	SIVA1	Tar	Activation
TP53	TF	SIVA1	Tar	Activation
TP53	TF	SLC2A1	Tar	Repression
TP53	TF	SLC6A6	Tar	Repression
TP53	TF	SMAD3	Tar	Unknown
TP53	TF	SSTR2	Tar	Repression
TP53	TF	STAT1	Tar	Unknown
TP53	TF	STAT3	Tar	Repression
TP53	TF	TBXAS1	Tar	Repression
TP53	TF	TCEAL1	Tar	Unknown
TP53	TF	TCF7L2	Tar	Repression
TP53	TF	TERT	Tar	Repression
TP53	TF	THBS1	Tar	Activation
TP53	TF	THBS1	Tar	Unknown
TP53	TF	TNFRSF10A	Tar	Activation
TP53	TF	TNFRSF10B	Tar	Activation
TP53	TF	TNFRSF10B	Tar	Unknown
TP53	TF	TP53	Tar	Activation
TP53	TF	TP53	Tar	Unknown
TP53	TF	TP53I3	Tar	Activation
TP53	TF	TP53I3	Tar	Unknown
TP53	TF	TP73	Tar	Unknown
TP53	TF	TRIM22	Tar	Activation
TP53	TF	TYMS	Tar	Repression
TP53	TF	UHRF1	Tar	Repression
TP53	TF	UHRF1BP1	Tar	Activation
TP53	TF	VCAN	Tar	Activation
TP53	TF	VEGFA	Tar	Activation
TP53	TF	VEGFA	Tar	Repression
TP53	TF	WRN	Tar	Repression
TP53	TF	XPC	Tar	Unknown
TP53	TF	XPO1	Tar	Repression
TP53BP1	TF	BRCA1	Tar	Activation
TP53BP1	TF	BRCA1	Tar	Unknown
TP63	TF	BAX	Tar	Activation
TP63	TF	BRCA1	Tar	Unknown
TP63	TF	CDKN1A	Tar	Activation
TP63	TF	DDB2	Tar	Unknown
TP63	TF	DEC1	Tar	Unknown
TP63	TF	EVPL	Tar	Unknown
TP63	TF	FDXR	Tar	Unknown
TP63	TF	ID2	Tar	Repression
TP63	TF	KLF4	Tar	Repression
TP63	TF	PPARA	Tar	Unknown
TP63	TF	SMARCD3	Tar	Unknown
TP63	TF	TCF4	Tar	Activation
TP63	TF	VDR	Tar	Activation
TP63	TF	VDR	Tar	Unknown
TP63	TF	XPC	Tar	Unknown
TP63	TF	ZNF750	Tar	Unknown
TP65	TF	CDK6	Tar	Unknown
TP73	TF	AQP3	Tar	Unknown
TP73	TF	BAX	Tar	Unknown
TP73	TF	BBC3	Tar	Activation
TP73	TF	BIRC5	Tar	Unknown
TP73	TF	CABLES1	Tar	Unknown
TP73	TF	CDK1	Tar	Unknown
TP73	TF	CDKN1A	Tar	Activation
TP73	TF	CDKN1A	Tar	Unknown
TP73	TF	E2F1	Tar	Unknown
TP73	TF	FDXR	Tar	Unknown
TP73	TF	MDM2	Tar	Unknown
TP73	TF	PMAIP1	Tar	Activation
TP73	TF	TERT	Tar	Repression
TP73	TF	VDR	Tar	Unknown
TRAF6	TF	CD40	Tar	Unknown
TRAF6	TF	TICAM1	Tar	Unknown
TRAF6	TF	VEGFA	Tar	Repression
TRERF1	TF	CCR7	Tar	Unknown
TRERF1	TF	CD40	Tar	Repression
TRERF1	TF	CD80	Tar	Repression
TRERF1	TF	CD86	Tar	Repression
TRERF1	TF	LILRB1	Tar	Repression
TRERF1	TF	LILRB2	Tar	Repression
TRERF1	TF	LILRB4	Tar	Repression
TRIB3	TF	ATF4	Tar	Repression
TRIB3	TF	SMAD3	Tar	Unknown
TRIM16	TF	DES	Tar	Repression
TRIM16	TF	E2F1	Tar	Repression
TRIM16	TF	VIM	Tar	Repression
TRIM22	TF	NFKB1	Tar	Unknown
TRIM22	TF	RELA	Tar	Unknown
TRIM25	TF	DDX58	Tar	Unknown
TRIM28	TF	E2F3	Tar	Repression
TRIM28	TF	E2F4	Tar	Repression
TRIM28	TF	ID1	Tar	Unknown
TRIM28	TF	ZNF274	Tar	Unknown
TRIP6	TF	CDK6	Tar	Unknown
TRPS1	TF	KLK3	Tar	Unknown
TRPS1	TF	RUNX2	Tar	Repression
TRRAP	TF	CCND2	Tar	Activation
TRRAP	TF	MITF	Tar	Repression
TSC22D1	TF	CNP	Tar	Activation
TSC22D3	TF	CCND1	Tar	Activation
TSC22D3	TF	CDKN1A	Tar	Repression
TSC22D3	TF	FOXO1	Tar	Repression
TSC22D3	TF	FOXO3	Tar	Repression
TSC22D3	TF	FOXO4	Tar	Repression
TSG101	TF	CEP55	Tar	Unknown
TSG101	TF	EGFR	Tar	Repression
TSG101	TF	REG4	Tar	Repression
TTF2	TF	TPO	Tar	Activation
TTF2	TF	TSG101	Tar	Unknown
TWIST1	TF	AKR1C2	Tar	Activation
TWIST1	TF	AKT2	Tar	Activation
TWIST1	TF	ATM	Tar	Activation
TWIST1	TF	BCL2	Tar	Unknown
TWIST1	TF	BMI1	Tar	Activation
TWIST1	TF	CD44	Tar	Activation
TWIST1	TF	CDH1	Tar	Repression
TWIST1	TF	CDH1	Tar	Unknown
TWIST1	TF	CDH2	Tar	Unknown
TWIST1	TF	CTPS1	Tar	Activation
TWIST1	TF	DKK1	Tar	Unknown
TWIST1	TF	DNM3	Tar	Activation
TWIST1	TF	ERBB3	Tar	Repression
TWIST1	TF	ESR1	Tar	Repression
TWIST1	TF	F2R	Tar	Repression
TWIST1	TF	FN1	Tar	Activation
TWIST1	TF	FOS	Tar	Activation
TWIST1	TF	GDF15	Tar	Activation
TWIST1	TF	ICAM1	Tar	Activation
TWIST1	TF	ILK	Tar	Repression
TWIST1	TF	ITGB1	Tar	Activation
TWIST1	TF	KLF17	Tar	Unknown
TWIST1	TF	MAPK1	Tar	Activation
TWIST1	TF	MAPK3	Tar	Activation
TWIST1	TF	MMP1	Tar	Unknown
TWIST1	TF	MMP2	Tar	Activation
TWIST1	TF	MYB	Tar	Repression
TWIST1	TF	NF1	Tar	Repression
TWIST1	TF	NR2F1	Tar	Activation
TWIST1	TF	PFDN4	Tar	Repression
TWIST1	TF	RAP1A	Tar	Repression
TWIST1	TF	RBL2	Tar	Repression
TWIST1	TF	RUNX2	Tar	Repression
TWIST1	TF	RUNX2	Tar	Unknown
TWIST1	TF	SRPX	Tar	Repression
TWIST1	TF	TIMP1	Tar	Repression
TWIST1	TF	YBX1	Tar	Activation
TWIST1	TF	YBX1	Tar	Unknown
TWIST2	TF	AKR1C2	Tar	Activation
TWIST2	TF	ATM	Tar	Activation
TWIST2	TF	CD44	Tar	Activation
TWIST2	TF	CDH1	Tar	Unknown
TWIST2	TF	CDH2	Tar	Repression
TWIST2	TF	CDH2	Tar	Unknown
TWIST2	TF	CTPS1	Tar	Activation
TWIST2	TF	DKK1	Tar	Unknown
TWIST2	TF	ERBB3	Tar	Repression
TWIST2	TF	F2R	Tar	Repression
TWIST2	TF	FN1	Tar	Activation
TWIST2	TF	FOS	Tar	Activation
TWIST2	TF	GDF15	Tar	Activation
TWIST2	TF	ICAM1	Tar	Activation
TWIST2	TF	ILK	Tar	Repression
TWIST2	TF	ITGB1	Tar	Activation
TWIST2	TF	MMP2	Tar	Activation
TWIST2	TF	MYB	Tar	Repression
TWIST2	TF	NF1	Tar	Repression
TWIST2	TF	NR2F1	Tar	Activation
TWIST2	TF	PFDN4	Tar	Repression
TWIST2	TF	POSTN	Tar	Unknown
TWIST2	TF	RAP1A	Tar	Repression
TWIST2	TF	RBL2	Tar	Repression
TWIST2	TF	RUNX2	Tar	Repression
TWIST2	TF	RUNX2	Tar	Unknown
TWIST2	TF	SRPX	Tar	Repression
UBP1	TF	CYP11A1	Tar	Unknown
UBTF	TF	TAF1B	Tar	Unknown
UHRF1	TF	ABCB1	Tar	Repression
UHRF1	TF	PPARG	Tar	Repression
UHRF1	TF	RB1	Tar	Activation
UHRF1	TF	TOP2A	Tar	Unknown
UHRF1	TF	VEGFA	Tar	Unknown
UPF1	TF	NCBP1	Tar	Unknown
UPF1	TF	SLBP	Tar	Unknown
UPF2	TF	UPF1	Tar	Unknown
URI1	TF	AR	Tar	Repression
USF1	TF	ABCA1	Tar	Activation
USF1	TF	AGT	Tar	Repression
USF1	TF	APC	Tar	Activation
USF1	TF	APEX1	Tar	Unknown
USF1	TF	APOA2	Tar	Unknown
USF1	TF	APOA5	Tar	Activation
USF1	TF	APOA5	Tar	Unknown
USF1	TF	ASCL2	Tar	Repression
USF1	TF	ASPH	Tar	Unknown
USF1	TF	B2M	Tar	Activation
USF1	TF	BRCA2	Tar	Unknown
USF1	TF	CCNB1	Tar	Unknown
USF1	TF	CD2	Tar	Activation
USF1	TF	CEACAM1	Tar	Activation
USF1	TF	CEACAM5	Tar	Activation
USF1	TF	CIITA	Tar	Activation
USF1	TF	CIITA	Tar	Unknown
USF1	TF	CTSB	Tar	Unknown
USF1	TF	CTSD	Tar	Activation
USF1	TF	CXCR4	Tar	Activation
USF1	TF	CYP19A1	Tar	Repression
USF1	TF	CYP1A1	Tar	Repression
USF1	TF	EXT1	Tar	Unknown
USF1	TF	FBP1	Tar	Unknown
USF1	TF	FCER1A	Tar	Unknown
USF1	TF	FMO3	Tar	Unknown
USF1	TF	FMR1	Tar	Activation
USF1	TF	FMR1	Tar	Unknown
USF1	TF	FOXA2	Tar	Activation
USF1	TF	GATA5	Tar	Activation
USF1	TF	GCK	Tar	Activation
USF1	TF	HMOX1	Tar	Activation
USF1	TF	HOXB4	Tar	Activation
USF1	TF	HOXB4	Tar	Unknown
USF1	TF	HOXB7	Tar	Unknown
USF1	TF	ID4	Tar	Unknown
USF1	TF	IFNG	Tar	Unknown
USF1	TF	ISG20	Tar	Unknown
USF1	TF	LIPC	Tar	Unknown
USF1	TF	MVP	Tar	Unknown
USF1	TF	MYH9	Tar	Unknown
USF1	TF	NFKB1	Tar	Unknown
USF1	TF	NPHS2	Tar	Unknown
USF1	TF	P4HA1	Tar	Activation
USF1	TF	PF4	Tar	Activation
USF1	TF	PIGR	Tar	Activation
USF1	TF	PIGR	Tar	Unknown
USF1	TF	PKLR	Tar	Unknown
USF1	TF	POU2F1	Tar	Unknown
USF1	TF	PTGDS	Tar	Activation
USF1	TF	PTGDS	Tar	Repression
USF1	TF	PTGS2	Tar	Repression
USF1	TF	PTPN6	Tar	Unknown
USF1	TF	RELA	Tar	Unknown
USF1	TF	S100A6	Tar	Activation
USF1	TF	SCN9A	Tar	Unknown
USF1	TF	SERBP1	Tar	Activation
USF1	TF	SERPINE1	Tar	Activation
USF1	TF	SERPINE1	Tar	Unknown
USF1	TF	SF1	Tar	Unknown
USF1	TF	SLC16A1	Tar	Unknown
USF1	TF	SLC19A1	Tar	Activation
USF1	TF	SLC1A3	Tar	Unknown
USF1	TF	SLC22A2	Tar	Activation
USF1	TF	SLC22A2	Tar	Unknown
USF1	TF	TBX21	Tar	Unknown
USF1	TF	TCN2	Tar	Unknown
USF1	TF	TERT	Tar	Activation
USF1	TF	TERT	Tar	Repression
USF1	TF	TERT	Tar	Unknown
USF1	TF	TGFB1	Tar	Activation
USF1	TF	TGFB2	Tar	Activation
USF1	TF	TOP3A	Tar	Activation
USF1	TF	TRAP	Tar	Activation
USF1	TF	TYMS	Tar	Unknown
USF2	TF	ABCA1	Tar	Activation
USF2	TF	APC	Tar	Activation
USF2	TF	APOA2	Tar	Unknown
USF2	TF	APOA5	Tar	Activation
USF2	TF	APOA5	Tar	Unknown
USF2	TF	ASCL2	Tar	Repression
USF2	TF	ASPH	Tar	Unknown
USF2	TF	ATP5F1A	Tar	Activation
USF2	TF	B2M	Tar	Activation
USF2	TF	BRCA1	Tar	Unknown
USF2	TF	BRCA2	Tar	Unknown
USF2	TF	CD2	Tar	Activation
USF2	TF	CEACAM1	Tar	Activation
USF2	TF	CEACAM5	Tar	Activation
USF2	TF	CFTR	Tar	Unknown
USF2	TF	CTSB	Tar	Unknown
USF2	TF	CTSD	Tar	Activation
USF2	TF	CXCR2	Tar	Activation
USF2	TF	CXCR4	Tar	Activation
USF2	TF	CYP19A1	Tar	Repression
USF2	TF	EPAS1	Tar	Unknown
USF2	TF	FBP1	Tar	Unknown
USF2	TF	FCER1A	Tar	Unknown
USF2	TF	FMR1	Tar	Activation
USF2	TF	FMR1	Tar	Unknown
USF2	TF	HIF1A	Tar	Unknown
USF2	TF	HMOX1	Tar	Activation
USF2	TF	HOXB4	Tar	Activation
USF2	TF	HOXB4	Tar	Unknown
USF2	TF	IGF2R	Tar	Activation
USF2	TF	LIPC	Tar	Unknown
USF2	TF	MYH9	Tar	Unknown
USF2	TF	NR5A1	Tar	Unknown
USF2	TF	P4HA1	Tar	Activation
USF2	TF	PDX1	Tar	Activation
USF2	TF	PF4	Tar	Activation
USF2	TF	PIGR	Tar	Activation
USF2	TF	PIGR	Tar	Unknown
USF2	TF	PKLR	Tar	Unknown
USF2	TF	POU2F1	Tar	Unknown
USF2	TF	PTGS2	Tar	Unknown
USF2	TF	PTPN6	Tar	Unknown
USF2	TF	SF1	Tar	Unknown
USF2	TF	SLC19A1	Tar	Activation
USF2	TF	TCN2	Tar	Unknown
USF2	TF	TERT	Tar	Activation
USF2	TF	TERT	Tar	Repression
USF2	TF	TERT	Tar	Unknown
USF2	TF	TGFB1	Tar	Activation
USF2	TF	TGFB1	Tar	Unknown
USF2	TF	TGFB2	Tar	Activation
USF2	TF	TGFB2	Tar	Unknown
USF2	TF	THBS1	Tar	Activation
USF2	TF	TOP3A	Tar	Activation
USF2	TF	TRAP	Tar	Activation
UTF1	TF	CDKN1B	Tar	Unknown
VDR	TF	AMH	Tar	Unknown
VDR	TF	ASAP2	Tar	Unknown
VDR	TF	BGLAP	Tar	Unknown
VDR	TF	BHLHE40	Tar	Unknown
VDR	TF	CALB1	Tar	Activation
VDR	TF	CAMP	Tar	Unknown
VDR	TF	CD14	Tar	Activation
VDR	TF	CDH1	Tar	Activation
VDR	TF	CDKN1A	Tar	Unknown
VDR	TF	CDKN1B	Tar	Activation
VDR	TF	CST5	Tar	Activation
VDR	TF	CXCL8	Tar	Activation
VDR	TF	CXCL8	Tar	Unknown
VDR	TF	CYP1A1	Tar	Unknown
VDR	TF	CYP24A1	Tar	Activation
VDR	TF	CYP24A1	Tar	Repression
VDR	TF	CYP24A1	Tar	Unknown
VDR	TF	CYP3A4	Tar	Unknown
VDR	TF	CYP3A4	Tar	Activation
VDR	TF	CYP3A4	Tar	Unknown
VDR	TF	CYP3A5	Tar	Unknown
VDR	TF	CYP3A7	Tar	Unknown
VDR	TF	CYP7A1	Tar	Repression
VDR	TF	DDIT4	Tar	Unknown
VDR	TF	DKK4	Tar	Repression
VDR	TF	EGFR	Tar	Repression
VDR	TF	EGFR	Tar	Unknown
VDR	TF	ERBB2	Tar	Unknown
VDR	TF	FOXP3	Tar	Unknown
VDR	TF	HLA-DRB1	Tar	Unknown
VDR	TF	HOXA10	Tar	Activation
VDR	TF	IGFBP3	Tar	Repression
VDR	TF	IGFBP3	Tar	Unknown
VDR	TF	IL10	Tar	Repression
VDR	TF	IL12B	Tar	Repression
VDR	TF	IL2	Tar	Repression
VDR	TF	IL6	Tar	Repression
VDR	TF	NCOR1	Tar	Activation
VDR	TF	PHB	Tar	Unknown
VDR	TF	PLD1	Tar	Unknown
VDR	TF	PODXL	Tar	Unknown
VDR	TF	PRL	Tar	Unknown
VDR	TF	PTH	Tar	Repression
VDR	TF	SKP2	Tar	Repression
VDR	TF	TLR10	Tar	Unknown
VDR	TF	TNFRSF21	Tar	Activation
VDR	TF	TPT1	Tar	Activation
VDR	TF	TRPV6	Tar	Unknown
VDR	TF	UCP1	Tar	Unknown
VEZF1	TF	IL3	Tar	Activation
VHL	TF	ANGPT2	Tar	Repression
VHL	TF	AR	Tar	Activation
VHL	TF	CA12	Tar	Unknown
VHL	TF	CA9	Tar	Unknown
VHL	TF	CCND1	Tar	Unknown
VHL	TF	CDKN1B	Tar	Activation
VHL	TF	CDKN1C	Tar	Activation
VHL	TF	COL4A2	Tar	Unknown
VHL	TF	CXCR4	Tar	Repression
VHL	TF	DAB2	Tar	Activation
VHL	TF	HIF1A	Tar	Repression
VHL	TF	HIF1A	Tar	Unknown
VHL	TF	IGF1R	Tar	Repression
VHL	TF	KLF10	Tar	Unknown
VHL	TF	NMU	Tar	Repression
VHL	TF	SPARC	Tar	Activation
VHL	TF	BHLHE40	Tar	Unknown
VHL	TF	TCF4	Tar	Unknown
VHL	TF	TFRC	Tar	Repression
VHL	TF	TP53	Tar	Unknown
VHL	TF	VEGFA	Tar	Activation
VHL	TF	VEGFA	Tar	Repression
VHL	TF	VEGFA	Tar	Unknown
WDR5	TF	MYC	Tar	Unknown
WHSC1	TF	AR	Tar	Unknown
WHSC1	TF	ID1	Tar	Unknown
WT1	TF	ABCB1	Tar	Unknown
WT1	TF	AMH	Tar	Activation
WT1	TF	AR	Tar	Repression
WT1	TF	BCL2	Tar	Unknown
WT1	TF	CAMP	Tar	Repression
WT1	TF	CCNE1	Tar	Repression
WT1	TF	CD14	Tar	Activation
WT1	TF	ADGRE5	Tar	Activation
WT1	TF	CDC73	Tar	Repression
WT1	TF	CDH1	Tar	Repression
WT1	TF	CDKN1A	Tar	Unknown
WT1	TF	CIAO1	Tar	Repression
WT1	TF	CKM	Tar	Activation
WT1	TF	CTCF	Tar	Unknown
WT1	TF	CTGF	Tar	Unknown
WT1	TF	CX3CL1	Tar	Unknown
WT1	TF	CXXC5	Tar	Activation
WT1	TF	CYP19A1	Tar	Repression
WT1	TF	DNMT3A	Tar	Activation
WT1	TF	EGFR	Tar	Repression
WT1	TF	EREG	Tar	Unknown
WT1	TF	ETS1	Tar	Activation
WT1	TF	HBEGF	Tar	Activation
WT1	TF	HBEGF	Tar	Unknown
WT1	TF	HOXA10	Tar	Unknown
WT1	TF	IGF1	Tar	Repression
WT1	TF	IGF1R	Tar	Repression
WT1	TF	IGF1R	Tar	Unknown
WT1	TF	IGF2	Tar	Repression
WT1	TF	IGF2	Tar	Unknown
WT1	TF	IL2RB	Tar	Unknown
WT1	TF	IRF8	Tar	Repression
WT1	TF	ITGAX	Tar	Activation
WT1	TF	JUN	Tar	Activation
WT1	TF	JUNB	Tar	Unknown
WT1	TF	KLK3	Tar	Unknown
WT1	TF	MYB	Tar	Repression
WT1	TF	MYC	Tar	Repression
WT1	TF	MYC	Tar	Unknown
WT1	TF	MYCN	Tar	Repression
WT1	TF	NDRG2	Tar	Activation
WT1	TF	NOV	Tar	Unknown
WT1	TF	NPHS1	Tar	Unknown
WT1	TF	NR5A1	Tar	Unknown
WT1	TF	ODC1	Tar	Activation
WT1	TF	PAX2	Tar	Repression
WT1	TF	PDGFA	Tar	Repression
WT1	TF	PDGFA	Tar	Unknown
WT1	TF	PODXL	Tar	Activation
